time,tweet,CleanTweets
2022-08-30 11:00:24+00:00,"@PosIndonesia biaya ongkir paket sekarang ga ada yg jalur laut bukan? Emang sudah tidak ada lagi atau gmn?
Buset nyekek bgt naiknya, biasa kirim paling mahal 120rb skrg bisa kena 550rb. tega ih. Jadi berat mw kirim2 barang ke daerah pelosok.",biaya ongkos kirim paket tidak jalur laut memang sudah tidak lagi buset sekali naik kirim mahal ribu bisa kena ribu tega ih berat mau kirim barang daerah pelosok
2022-08-25 18:52:01+00:00,"@PosIndonesia LP235204945SG biaya pajak adm telah dilunasi, harap besok segera diantar ke Pos Jakarta Barat dan penerima.",biaya pajak administrator lunas harap besok segera antar pos jakarta barat terima
2022-08-25 08:24:34+00:00,"@PosIndonesia P2208220011117

Apa karena bude saya udah sepuh maka bisa dibodoh2i seperti itu?",bibi sudah sepuh bisa
2022-07-17 05:37:54+00:00,"Para pembicara yang hadir adalah mereka yang telah berhasil mendirikan startup hingga bisa mendapatkan pendanaan series A sebesar $11,5 Juta dan series B sebesar $30 Juta.

Penasaran? Save the date:🤩
🗓️ : Sabtu, 23 Juli 2022
⏰: 08.30-selesai
📍: Graha Pos Indonesia",bicara hadir hasil diri bisa dana juta juta penasaran sabtu juli selesai pos indonesia
2022-09-14 07:07:38+00:00,"@DokterTifa Ngawur dan fitnah!!!
Dana BLT BBM bukan dari Dana Desa..
Sudah 3 tahun ini Dana Desa sudah ada alokasi sendiri untuk BLT dan diputuskan dan disalurkan oleh desa..
Klo BLT BBM melalui PT Pos Indonesia

Faham?...Sik tau",bicara sembarang dana bbm dana desa sudah tahun dana desa sudah alokasi sendiri putus salur desa bbm pt pos indonesia tahu
2022-08-03 14:06:05+00:00,"Bidik Generasi Z, Pos Indonesia Inovasi Alat Pembayaran Mobile https://t.co/vNHvX5JNd1 #Bisnis #alatpembayarandigital",bidik generasi saja pos indonesia inovasi alat bayar
2022-08-02 07:52:37+00:00,"@PosIndonesia @barijoe Kebijakan pos tolong diperbaiki dong, masa kirim ke eropa kudu pake tax id pembelinya wkwkw ya curiga lah pembelinya dikira mau nipu akhirnya gajadi beli, bikin rugi aja lo. Mana bulan kemaren kirim ke USA gaada aba2 paketnya dikirim balik kerumah rugi ongkos 500rb bangke emang.",bijak pos tolong baik kirim eropa pakai id ya curiga mau tipu akhir tidak beli buat rugi saja mana bulan kemarin kirim usah tidak aba paket kirim balik rumah rugi ongkos ribu bangkai memang
2022-07-07 09:10:52+00:00,"aku kok bingung.. setauku kantor pos indonesia yang deket rumah itu yang di alun alun, sebelah indomaret. tapi pas nyari di google kok kantor pos yang itu ga muncul sih? kalo drop paket dari shopee kesana bisa ngga😭",bingung kantor pos indonesia dekat rumah alun alun belah pas cari google kantor pos tidak muncul sih drop paket shopee bisa tidak
2022-07-18 05:34:09+00:00,@secgron @kemkominfo @PosIndonesia bisa jadi alternatif.,bisa alternatif
2022-08-31 06:00:52+00:00,@PosIndonesia apakah bisa mengambil paket langsung ke kantor pos dengan status EMF?,bisa ambil paket langsung kantor pos status
2022-07-09 09:00:35+00:00,"@PosIndonesia LP233638581SG kapan bisa diantar secepatnya ke Pos Jakarta Barat &amp; penerima? Paket sdh keluar dr Bea Cukai kemarin 8 Jul, dan Biaya pajak administrasi telah dilunasi.",bisa antar cepat pos jakarta barat terima paket sudah keluar bea cukai kemarin biaya pajak administrasi lunas
2022-07-01 15:48:23+00:00,@Renitaksnd @PosIndonesia @Rhenald_Kasali mungkin bisa bantu,bisa bantu
2022-07-11 00:51:22+00:00,@PosIndonesia Apakah bisa bantu cek barang dengan nama dan alamat pengiriman? Tanpa resi,bisa bantu cek barang nama alamat kirim resi
2022-07-16 07:56:49+00:00,"@PosIndonesia 

Bisa di bantu kak resi ini P2207070186594 status terakhir surabaya ke banjarmasin.mohon bantuan di percepat soal hari senin barangnya mau di pakai acara pekawinan.🙏🙏🙏🙏",bisa bantu kak resi status akhir surabaya banjarmasin mohon bantu cepat hari senin barang mau pakai acara
2022-09-16 03:17:59+00:00,@HYElNC Mjb Bisa cek aja di pos indonesia,bisa cek saja pos indonesia
2022-07-22 11:25:30+00:00,"@convomf Tp aku bisa jawab seputar ekspedisi pos indonesia, selain itu kurang paham.",bisa jawab ekspedisi pos indonesia kurang paham
2022-09-11 16:26:19+00:00,"@jajanbhlabels aku bisa nder. dom tangerang. rumahku deket jnt, sicepat, jne, tiki, pos indonesia, ada shopee express jg",bisa kak domisili tangerang rumah dekat jnt sicepat jne tiki pos indonesia shopee express
2022-08-03 12:02:05+00:00,"@izzyyyinn bisa kak, pakai shopee export atau pos Indonesia",bisa kak pakai shopee pos indonesia
2022-08-24 04:26:29+00:00,@heyfcku @l3leterbang @slmdyafk @farhasyh bisa ka via pos indonesia juga bisa jadi ga nih klo ha saya skip ngerepotin doang lu nanya mlu,bisa kakak pos indonesia bisa tidak ha doang tanya melulu
2022-08-12 07:09:53+00:00,@PosIndonesia apakah bisa ke kantor pos besar di bekasi? dan dokumen apa saja yang diperlukan?,bisa kantor pos besar bekas dokumen saja
2022-07-13 03:55:52+00:00,@gemantara_ @kakaknyaleo @ProDenpasar Bisa via kantor pos indonesia,bisa kantor pos indonesia
2022-07-05 13:12:18+00:00,@PosIndonesia apakah bisa kirim parfum ke manokwari?,bisa kirim parfum
2022-08-03 00:16:50+00:00,"@sbtcon bisa lewat stamped pos indonesia nder tapi gaada jaminan aman sampe tujuan, waktu pengirimannya juga bisa nyampe 1 bulan lebih trgantung hoki 😔",bisa lewat pos indonesia kak tidak jamin aman sampai tuju waktu kirim bisa sampai bulan lebih gantung hoki
2022-09-19 23:15:14+00:00,@genn699 @KemnakerRI Kemungkinan bisa jadi lewat PT Pos Indonesia atau apabila tahun lalu dpt bsu 2021 dan dibuatkan rekening kolektif dari bank nya bisa jadi masuk di bank tsb. Soalnya rata2 teman2 saya pada masuk ke bank tsb,bisa lewat pt pos indonesia tahun buat rekening kolektif bank nya bisa masuk bank teman masuk bank
2022-08-02 05:49:49+00:00,"@PosIndonesia @caturan_ Cuma bisa minta maaf doang,
Preeet",bisa maaf doang
2022-09-21 15:16:23+00:00,"ini bisa pake jasa pos indonesia kak, masuknya dokumen. aku biasa dibungkus  yellow board sama amplop terus kirim aja pake perangko",bisa pakai jasa pos indonesia kak masuk dokumen bungkus amplop kirim saja pakai perangko
2022-07-28 07:32:20+00:00,@CallMeKiiii Bisa pake rln kak maksimal 2 kg.. bisa dicek di pos indonesia,bisa pakai kak maksimal kg bisa pos indonesia
2022-08-20 05:59:46+00:00,@PosIndonesia bisa pakai RLN dari medan ke hk berarti kan min? atau daerah tertentu aja?,bisa pakai medan administrator daerah saja
2022-07-17 10:17:49+00:00,"@18fesss Ke us bisa pake pos indonesia, nyampenya sekitar 2 minggu, biayanya 300an kalo berat kurang dari 1kg",bisa pakai pos indonesia sampai minggu biaya an berat kurang kg
2022-09-23 00:55:42+00:00,"@PosIndonesia pospay kapan bisa topup pake BNI ? top up terbatas banget cuma bisa beberapa bank bikin susah, ayoo dong udah sebulan masih gabisa terus gimana mau bayarnya",bisa pakai top batas banget bisa bank buat susah ayo sudah bulan tidak bisa mau
2022-09-12 04:23:06+00:00,Kok bisa ini paket udah hampir 3 minggu ga sampe2 ke Australia TTTT Pos waeyoo waeee pengen nangis @PosIndonesia https://t.co/v1Nrcv1fQ2,bisa paket sudah minggu tidak sampai australia pos saja menang
2022-09-20 04:43:20+00:00,@PosIndonesia bisa cairin bsu di pos mana aja min? Saya gapunya himbara soalnya,bisa pos mana saja administrator tidak
2022-08-02 02:18:10+00:00,"kalau bisa sama sama merugikan, mengapa tidak?
ogah banget saya rugi sendirian

ntah kenapa dengan pede nya @PosIndonesia pasang ginian, tapi keceplosan bilang pengiriman dalam negeri aja ganti ruginya ga 2 minggu 3 minggu bakal selesai, apalagi ini luar negeri. https://t.co/Xx3La9Lfy0",bisa rugi tidak tidak mau banget rugi percaya nya pasang bilang kirim negeri saja ganti rugi tidak minggu minggu selesai negeri
2022-08-30 04:50:02+00:00,"@PosIndonesia ini document dari samsat kok bisa salah pengiriman. Resi terpotong, salah alamat. Ini document penting kendaraan.",bisa salah kirim resi potong salah alamat penting kendara
2022-09-07 11:03:37+00:00,"@bravobeacukai bisa ga barang ga usah dihandle sama @PosIndonesia ? Biaya handling dan adminnya ga ngotak, lebih mahal dari taxnya. Bisa ambil langsung di BC ga? https://t.co/D9pTEGgqNe",bisa tidak barang tidak tangan biaya administrator tidak lebih mahal bisa ambil langsung baca tidak
2022-08-13 11:30:11+00:00,@KakakMade Bisa nggk sih pake Pos Indonesia aja??,bisa tidak sih pakai pos indonesia saja
2022-08-22 02:11:15+00:00,@Ursia_I Bisa ga ya pos Indonesia masuk ke list buat kurir di market place online,bisa tidak ya pos indonesia masuk daftar buat kurir daring
2022-08-01 07:21:51+00:00,@PosIndonesia bisa tolong antar paket sy?,bisa tolong antar paket
2022-07-14 12:04:09+00:00,"@PosIndonesia bisa tolong dijelaskan kenapa kiriman bisa gagal antar 13/7 dan sampai hari ini 14/7 stuck gak ada progress sama sekali..
Resi P2207110164512",bisa tolong kirim bisa gagal antar sampai hari macet tidak sekali resi
2022-07-02 02:20:52+00:00,@PosIndonesia apakah bisa urus tilang lewat pos?,bisa urus bukti langgar lewat pos
2022-09-01 10:57:25+00:00,Koq bisa ya kirim dokumen untuk visa dari Tokyo ke Bogor pakai EMS ditahan sama @PosIndonesia. Disuruh bayar Rp 5550. Alesannya pajak?,bisa ya kirim dokumen visa bogor pakai express tahan suruh bayar rp alas pajak
2022-09-21 05:06:04+00:00,@inget_dosaa @kegblgnunfaedh Bukannya bisa ya pake kargo?🤔 Btw dulu juga aku kirim pake 16kg tapi pake Expedisi pos Indonesia yg pake kapal tapi ya dari kaltara ke jatim hampir 3minggu baru sampe,bisa ya pakai kargo omong omong dulu kirim pakai kg pakai ekspedisi pos indonesia pakai kapal ya jawa timur minggu baru sampai
2022-08-24 17:30:00+00:00,"Little bit confused to @PosIndonesia , karena apa? barang hilang saya dari sekitar Mei 2022 sampai sekarang Agustus 2022 masih belum ada kejelasan, ketika dotanya selalu dijawab ‘belum ada pihak respon dari regional’, ketika saya tanya ‘proses refundnya seperti apa’ tidak ada (1)",bit barang hilang mei sampai agustus belum jelas belum respons regional tanya proses tidak
2022-09-03 05:50:53+00:00,"kebobrokan bumn hari ini bisa gue tau dari @PosIndonesia, khususnya yang cabang Kudus. cuih.",bobrok bumn hari bisa tahu cabang kudus
2022-07-03 02:02:28+00:00,"@spiritcarrie5on @Divonis_Cakep @Mei2Namaku @PosIndonesia Hihihi bocil ff suka gitu dech. Ky ngerti materai ae. Wkwkwk
Noh bantuin emak nyuci.",bocah kecil suka begitu deh erti materai saja tertawa emak
2022-07-15 07:48:03+00:00,@juanferys @nicolingga @PosIndonesia @KemenBUMN @erickthohir Tolol apa gimana bang? https://t.co/uhToyZcfZS,bodoh bang
2022-07-02 11:27:17+00:00,@Mei2Namaku @PosIndonesia Lah goblok. Siapa suruh foto org tanpa ijin,bodoh suruh orang izin
2022-09-03 14:19:43+00:00,@PosIndonesia di bogor kantor pos cibinong bisa beli perangko gak ya min ?,bogor kantor pos bisa beli perangko tidak ya administrator
2022-09-10 07:05:59+00:00,@jumainali @PosIndonesia Bohong itu bang. Web-nya aja gak jelas gitu,bohong bang situs nya saja tidak jelas begitu
2022-07-29 12:58:52+00:00,@PosIndonesia boleh bantu tracking? no resi : LB888639282DE,boleh bantu lacak nomor resi
2022-09-20 13:08:39+00:00,@PosIndonesia boleh check dm ya. Thank you,boleh cek pesan langsung ya terima kasih
2022-07-11 14:10:01+00:00,@PosIndonesia boleh cek dmnya ya min,boleh cek pesan ya administrator
2022-09-15 14:27:15+00:00,@kilIuazoIldyck bleh kirim kemana nih pos indonesia atau tiki?,boleh kirim mana pos indonesia tiki
2022-07-22 07:43:20+00:00,@PosIndonesia boleh tau update tracking paket saya untuk tanggal 22? Soalnya update terakhir tanggal 21. No tracking P2207200065727 https://t.co/GJMoO3XoLh,boleh tahu baru lacak paket tanggal baru akhir tanggal nomor lacak
2022-07-05 07:19:23+00:00,"@HELLODIMAS Borongan terus tapi kadang gak semua dapet ups
Vinland saga sama dorohedoro kemarin full pos indonesia",borong kadang tidak saga kemarin pos indonesia
2022-08-25 07:04:55+00:00,@PosIndonesia pak bu kalau kami mau kirim sembako ke london 1/2 meter kubik berat 100kg apakah bisa pake pos dan ada syarat apa aja ya,bu mau kirim sembilan bahan pokok london meter kubik berat kg bisa pakai pos syarat saja ya
2022-07-03 04:30:21+00:00,@RezqiWahyu_05 @Mei2Namaku @PosIndonesia Yang nantang buat di angkat di viral in kan pak sb sendiri,buat angkat viral sb sendiri
2022-07-29 05:44:05+00:00,"Buat @PosIndonesia klo apps nya ga bisa diperbaiki mending di takedown aja apps nya

Kasian org2 udh pada top up mau transaksi dibilang saldo kurang, mau ditarik verifikasi nya ribet..",buat aplikasi nya tidak bisa baik lebih baik saja aplikasi nya kasihan orang sudah top mau transaksi bilang saldo kurang mau tarik verifikasi nya ribet
2022-09-21 08:49:53+00:00,@PosIndonesia buat apa..udha dibilang sampe dirumah tuh paket mau gak mau BAYAR DENDA KACAU NEH MAKIN KESINI,buat bilang sampai rumah paket mau tidak mau bayar denda kacau
2022-09-05 04:33:32+00:00,"@sbtcon kalo misal buat pengiriman langsung ke LN, aku saranin pake pos indonesia yang RLN / surat nder, maks 100gr. itu kalo ke CH MY SG dan beberapa negara tetangga cuma 50k, USA 120k, Eropa 90-100k, Australia 100k. ga semahal kalo pake yang tipe paket.",buat kirim langsung pakai pos indonesia surat kak gara ch negara tetangga usah eropa australia tidak mahal pakai tipe paket
2022-08-07 07:45:33+00:00,"P2207180072953 minn bikin laporannn dongg udah 20 hari loh, gak nyampe mana itu isinya barang penting semua!! @PosIndonesia",buat lapor sudah hari loh tidak sampai mana barang penting
2022-07-29 08:12:49+00:00,@fdwinanda @PosIndonesia Buat cuan negara,buat negara
2022-09-22 06:38:07+00:00,@PosIndonesia Punya tapi bikin nya  sesudah dana bsu cair,buat nya dana cair
2022-08-16 12:55:29+00:00,"@woundrlands @hydoie Kalau buat resi dll nanti di arahin sm petugas.
Kmrn aku diminta buat isi form data aku sm buyer di web pos Indonesia. Nanti tanya² aja ke kantor pos",buat resi lain lain tugas kemarin buat isi data beli situs pos indonesia tanya saja kantor pos
2022-08-01 03:22:39+00:00,"Bikin SIM Internasional jadi contoh pelayanan publik yg memanfaatkan teknologi. Ringkas &amp; cepat.

Cukup klik https://t.co/2fS46pcjsK, ikutin langkah-langkah yg ada di panduan, transfer online &amp; SIM akan diantar ke rumah kita dlm 2 hari pake POS Indonesia.",buat sim internasional contoh layan publik manfaat teknologi ringkas cepat klik
2022-06-28 03:07:21+00:00,Bikin surat Berita kehilangan emang harus bayar pajak pengiriman selanjutnya ya ? @PosIndonesia @PosIndo saya sudah bayar biaya beacukainya untuk paket Yang isinya hilang. Aneh banget ini Kantor Pos Depok Jl. Kerinci Raya,buat surat berita hilang memang bayar pajak kirim ya sudah bayar biaya paket hilang aneh banget kantor pos depok raya
2022-07-07 16:17:57+00:00,"pernah bikin surat buat mark tuan di event ultahnya, sampe tuh surat terpilih dan menang di event tersebut sjsjsjsj sayang bgt tapi hadiahnya gak sampe2 tuh, biasalah kalo pos indonesia mah kalo gak ditagih atau mintol ordal, gak bakal dikirim tuh paket.",buat surat buat mark tuan ulang tahun sampai surat pilih menang sayang sekali hadiah tidak sampai pos indonesia mah tidak tagih tolong tidak kirim paket
2022-09-06 00:41:55+00:00,Budak! Jasa kirim ape yg bise kirim dokumen penting sehari nyampai ye? Pos Indonesia tak bise die. Mohon rekomendasinye budak!,budak jasa kirim kirim dokumen penting hari sampai ya pos indonesia tidak mohon budak
2022-07-20 03:38:57+00:00,"Setahuku yg buka itu angkasa pura yia, telkom kotabaru, pos Indonesia km 0, BPJS Kesehatan, PT Candi, PLN Kotagede. Selain itu aku kurang tau ygy. Aku tau mereka buka magang krn aku datengin 1-1 pas nyari tempat magang. Iya beneran aku kesana kemari",buka angkasa pura telekomunikasi pos indonesia sehat pt candi pln kurang tahu tahu buka magang datang pas cari tempat magang ya benar kemari
2022-07-06 04:47:37+00:00,"Buka jasa cetak polaroid area jogja nih. Bisa satuan. Cetak pake instax share sp-2 gambar dijamin tajam
Pengiriman bisa visa ekspedisi jnt jne pos indonesia atau lewat gosend ya! Tidak melayani cod https://t.co/uwxifvg1mT
.
#cetakpolaroid #cetakfujifilm #fujifilminstax",buka jasa cetak polaroid area yogyakarta bisa satu cetak pakai sapa gambar jamin tajam kirim bisa visa ekspedisi jnt jne pos indonesia lewat gosend ya tidak layan bayar tempat
2022-09-20 06:14:55+00:00,"haloo aku buka jasa jual pc ke luar negeri / world wide all group [Kpop]

jangan lupa mt aftr dm / wa di bio ~

t. jastip sell ln ww stamped tracked ekspor shipping pos indonesia https://t.co/gaDYs1CIeU",buka jasa jual negeri grup kpop jangan lupa makan teman pesan langsung whatsapp bio ekspor kirim pos indonesia
2022-09-22 10:13:36+00:00,ada yg buka jasa kirim pc ke china gak sih selain pake pos indonesia 😩,buka jasa kirim china tidak sih pakai pos indonesia
2022-07-06 13:15:08+00:00,"DIBUKA LAGI #Lowongan PETUGAS LOKET BUMN PT. Pos Indonesia (Persero), Update 6 Juli 2022 (Beda Area Dengan Iklan Kemarin | Terbuka Untuk Semua Jurusan | Fresh Graduate/Berpengalaman). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6Q0C https://t.co/25QEX3eRws",buka lagi tugas loket bumn pt pos indonesia baru juli beda area iklan kemarin buka jurus alam syarat lokasi lamar baca
2022-09-14 18:02:23+00:00,@PosIndonesia Pembukaan rekening BTN  ebatara apakah bisa di lakukan scra online ?,buka rekening bisa laku daring
2022-08-09 14:11:35+00:00,@exbaektation Biasanya buka di web pos Indonesia ☺️,buka situs pos indonesia
2022-09-19 01:30:16+00:00,@PosIndonesia Ini buktinya... https://t.co/trGdamHBBC,bukti
2022-07-11 09:17:31+00:00,@PosIndonesia Bukti payment bisa cdm ya min,bukti bayar bisa cek pesan langsung ya administrator
2022-07-12 06:06:50+00:00,@tukangrosok___ @ListyoSigitP @PosIndonesia Seperti tilang tanpa pengadilan,bukti langgar adil
2022-07-02 15:59:31+00:00,"@es_diwongsorebo @ISufrinal @Mei2Namaku @maman1965 @PosIndonesia Dan bukti pelaporan pake foto serta video, puter2 aja.. btw di luar negri yang ga boleh video itu di ruang privat, sedangkan di ruang publik boleh foto cont USA, UK, Singapura, Thailand, Turki, Malaysia, Spanyol, Perancis, Ausie karena saya pernah foto2 di negara tersebut.",bukti lapor pakai video putar saja omong omong negeri tidak boleh video ruang ruang publik boleh usah singapura thailand turki malaysia spanyol prancis negara
2022-07-03 11:34:31+00:00,"@Mei2Namaku @PosIndonesia Punya bukti kalau materainya masih ada? Tahu dari mana? Kenapa nggak sekalian viralkan materai yang dibilang masih ada? 
Urusan beli materai saja langsung main rekam tanpa izin dan diviralkan.",bukti materainya tahu mana tidak materai bilang urus beli materai saja langsung main rekam izin
2022-09-05 02:46:30+00:00,"#Sahabatpos, bumi ini bukanlah warisan dari nenek moyang kita, tapi titipan untuk anak cucu kita.

Lestarikan Bumi kita dan jadikan itu tempat yang lebih baik untuk generasi di masa yang akan datang.

#PosIndonesia 
#KantorPos
#BUMNUntukIndonesia #kurirPosIndonesia
#PohonAKHLAK https://t.co/bVNn2DDOXZ",bumi waris nenek moyang titip anak cucu bumi jadi tempat lebih baik generasi datang
2022-08-02 13:10:43+00:00,BUMN dg aset besar tersebar macam KAI dan POS INDONESIA sy  kira rampung tuntas ditangan pak Jonan.,bumn aset besar sebar pos indonesia kira rampung tuntas
2022-07-02 14:08:35+00:00,@Mei2Namaku @PosIndonesia BUMN : Buang Uang Milik Negara,bumn buang uang milik negara
2022-09-04 13:23:09+00:00,"Kenapa Pertamina (BUMN) lebih mahal ketimbang swasta? Kasusnya mirip dengan kenapa PT Pos Indonesia itu lebih mahal ketimbang jasa ekspedisi swasta.

BUMN itu wajib (tidak boleh tidak) menyediakan layanan hingga ke pelosok, bahkan ke rute yang sepi dan ""merugikan"" secara ekonomi.",bumn lebih mahal ketimbang swasta pt pos indonesia lebih mahal ketimbang jasa ekspedisi swasta bumn wajib tidak boleh tidak sedia layan pelosok rute sepi rugi ekonomi
2022-07-31 13:35:16+00:00,"indahnya bumn negara ku
tinggal menghilangkan masalahnya maka masalah itu terselesai
@bravobeacukai @PosIndonesia",bumn negara ku tinggal hilang masalah masalah
2022-07-21 13:01:41+00:00,"#Lowongan BUMN PT. Pos Indonesia (Persero), Update 21 Juli 2022 (Minimal Lulusan SMA | Fresh Graduate/Berpengalaman). Syarat, Lokasi &amp; Cara Melamar Baca Di: https://t.co/j0Gu9A6ib4 https://t.co/JjGdQWyJaL",bumn pt pos indonesia baru juli minimal lulus alam syarat lokasi lamar baca
2022-07-07 14:42:34+00:00,"Bukan Rekrutmen Bersama BUMN 2022, PT Pos Indonesia Butuh Penjaga Loket https://t.co/gwOeMIbHd7",bumn pt pos indonesia butuh jaga loket
2022-07-19 05:19:12+00:00,@ezash @fraviato bahkan di bumn aja orang masih pada bersaing; katanya ewallet mereka mau digabung semua jadi LinkAja; lah sekarang kok Pos Indonesia bikin ewallet sendiri?,bumn saja orang saing mau pos indonesia buat sendiri
2022-07-04 13:47:33+00:00,@RomitsuT Bumn ga ada akhlak @PosIndo @PosIndonesia @KemenBUMN,bumn tidak akhlak
2022-09-20 08:14:56+00:00,"BUMN paling ga ada kemajuan itu POS INDONESIA,bener ga sih?",bumn tidak maju pos indonesia benar tidak sih
2022-09-08 12:20:44+00:00,"Pj Bupati Pati Serahkan BLT Kompensasi Pengalihan Subsidi BBM 

Bantuan sosial kompensasi pengalihan subsidi  BBM berupa Bantuan Langsung Tunai (BLT)  hari ini (8/9) diserahkan oleh Pj Bupati Pati  Henggar Budi Anggoro di PT Pos Indonesia cabang Pati. https://t.co/KHjSHFOz9t",bupati pati serah kompensasi alih subsidi bbm bantu sosial kompensasi alih subsidi bbm bantu langsung tunai hari serah bupati pati budi pt pos indonesia cabang pati
